"app_id","first_payment","second_payment","tot_users","avg_daily_users","avg_daily_admins","avg_daily_msgs","avg_daily_cmts","avg_daily_mails","avg_daily_cnvs","sum_tot_dur","old_id","time_to_trial"
41015,4900,4900,525,27,3.92,0.77,0.75,0.6,9.67,252362,5101,0
72011,4900,7900,908,17,4.78,5,7.22,1.78,3.56,204038,5836,0
15440,0,0,1,0,1,0.2,0,0,0.05,3632,2451,0
94750,4900,4900,13,3,2.88,1.13,0.88,0,1.13,44520,6367,0
118251,4900,5390,1182,14,2.47,0.2,2.6,0.13,24.8,16707,9870,1
125096,6270,9610,550,12,3.29,0.75,0.46,0.71,0.79,5822842,10015,0
122989,5700,5700,5,0,1,0.33,0.2,0.07000000000000001,0.2,62758,9668,0
105884,5890,5700,322,9,1.88,0.65,1.85,0.42,9.01,3425912,7711,1
64348,5540,5660,4005,452,3,2.67,8.76,2.38,5.95,263356,9971,428
118253,4900,4900,110587,1884,2.14,1.29,2.21,0,1.29,16394,8946,0
119909,12390,15060,5607,522,7,68.3,255.7,49.2,227.3,266295,9114,0
134289,99900,45535,190018,2220,2,1.5,0.5,0.17,710.17,35584,11192,0
118794,4900,0,116,2,1,0.13,0,0.13,0.27,52109,9316,0
107146,9180,9180,9,1,2,0.75,0,0,0,516974,7180,0
21000,0,0,114,0,4.17,0,0,0,0,544144,11790,365
131305,9180,11280,646,15,4,0.89,2,0.44,33.78,1965576,11077,0
133764,0,0,1,0,1.83,0.33,0.17,0.17,0.17,3452,11109,0
107404,11280,11280,560,7,6,0,0,0,0,837020,7521,0
93624,4900,4900,107,10,3.14,1,0.29,0,0.57,495946,6337,0
18857,14900,14900,1718,101,4.83,0.61,0.66,0.43,57.22,34745,3703,1
22843,4900,6000,1030,95,5.47,5.51,18.84,3.83,78.75,99678,4240,0
23487,4900,4900,743,126,2.51,0.12,0.12,0.01,4.52,14509,4788,2
22192,14900,14900,2264,71,5.67,0.2,0.07000000000000001,0,6.38,126511,4158,1
30813,4900,0,2709,1,1,0.15,0.06,0,0.28,151644,5587,1
16310,4900,4900,1,0,0.25,0.08,0.08,0.02,0.04,,2707,0
9757,4900,0,723,8,1,0.1,0.07000000000000001,0,0,,897,0
81084,7900,7900,2,0,1,0,0,0,0,10077,6104,0
97697,9180,9180,130,0,1.97,0.04,0.16,0.12,0.11,,7651,1
130418,9180,9180,9,0,2,0.13,0.13,0,0.13,4847962,10594,0
119847,7700,10080,5788,300,5.69,4.08,21.15,0.62,50.54,225923,9100,0
124370,7890,7890,110,6,8.359999999999999,0.71,0.5,0.29,2,26564,10080,0
132246,0,0,1,0,0,0.57,0,0,0.14,,10848,0
121440,5530,5530,672,4,2.83,0.83,0,0,1.33,49050,9375,0
119497,13220,13970,3059,1079,11.38,1.46,7.69,0.08,62.38,106879,10110,1
112232,0,0,75,0,1,0,0,0,0,3,11622,4
132677,0,0,3,0,1,1.14,0,0.14,0.14,36660,10943,0
137739,4900,0,6,0,1.25,0,0,0,0,6986,11675,0
112247,7890,7890,116,3,1.44,0.19,0.06,0.06,0.38,10450,8378,0
125936,8535,8535,10,4,1.92,1.23,1.23,0.31,0.77,88757,10086,0
109165,4900,4900,121,8,1,0.4,2.27,1.07,2.53,21958,7766,425
112942,6840,5700,508,22,4.73,1.09,7.18,0.18,1.27,154405,8464,0
129138,0,0,28,0,7.88,0,0,0,0,17645,10469,0
67061,0,0,5328,590,3,0.42,0,0,0,111937,5775,0
86276,4900,4900,22,0,1,0,0,0,0,,6203,0
24300,4900,0,3,0,2,0.15,0.12,0,0.11,1087,4561,0
88729,0,0,3,0,1,0,0,0,0,5460,6229,0
117847,5700,0,2515,0,2.72,0.11,0,0,0,39303,9673,1
121727,5300,4900,309,8,1.5,0,0.13,0,0,14953,9432,0
124722,8520,10020,2760,3,2.75,0.67,1.5,0,0.58,34209,10151,0
124454,9180,180000,180829,1332,7,3.36,0.09,1.36,7437.55,69037,9940,0
133584,9180,0,176,14,3.57,0,0.14,0,8,136246,11079,0
96139,7900,12700,1418,437,8,5.33,2.17,0.17,231.33,687065,6405,0
126657,23580,27180,8287,0,10.6,4.9,4.3,5.7,5.1,2093067,10185,0
107054,8290,8535,551,1,3,0.5,0.75,0,2.5,8041,7156,0
135055,27400,0,39652,7658,3.57,0.29,3.14,0.57,12.86,86060,11277,0
149483,0,0,3,1,1,0,0,0,0,7090,13595,0
131191,0,0,213,5,2,0,0.29,0,4,361622,10691,0
144590,0,0,4,0,1.33,2,1.33,0,1,54,12816,0
140361,5700,0,0,0,1,1.25,0,0,0,,12199,0
133884,5300,5300,197,50,3,1,11,0,5.4,139036,11128,0
144469,10600,0,1,0,1,2.67,0.67,0,1,2920,12795,0
8547,4900,4900,1514,7,6.77,2.13,0.28,2.05,8.52,,829,1
3116,4900,4900,330994,3085,8.26,0.08,0.24,0.01,0,208695,178,4
17439,4900,4900,1214,10,7.79,0.89,1.17,0.61,56.25,2403,3121,0
17678,6000,7100,4234,91,2.76,0.46,1.98,1.28,29.95,27004,3259,0
13093,4900,4900,229,25,4.37,0.03,0,0,0.28,53686,2318,67
360,6000,6000,2249,103,2.43,0.18,0.24,0.02,6.38,101274,31,363
16133,4900,4900,3270,18,3.57,2.56,2.01,1.19,134.93,732018,2649,0
39911,0,0,333,12,1,0.08,0,0,0.06,480885,5460,1
15682,14900,14900,1338,52,15.94,1.82,2.94,1.24,19.07,260269,2585,1
12993,4900,4900,436,26,2.82,0.97,0.42,0.23,8.289999999999999,273879,1614,0
13232,23100,18200,904,11,1,0.44,0.61,0,16.73,,1696,0
20873,4900,4900,340,8,1.98,0.27,1.36,0.5600000000000001,5.55,131158,3880,0
24701,4900,4900,594,11,1,0.44,0.1,0.02,2.31,2176,4743,1
4382,4900,6000,862,2,2,0.06,0.03,0.08,1.71,33546,402,65
10566,4900,4900,1277,26,2.28,0.21,0.14,0.04,2,563804,2156,63
18352,0,0,1,0,0,0.03,0,0,0,,3435,0
21928,6000,6000,1890,28,5.29,0.12,0.04,0.03,0.11,54845,4223,1
7174,4900,4900,70,2,5.45,0.14,0.16,0.02,0.38,,1136,430
11977,0,0,10,0,1.13,0.01,0.01,0.01,0.09,,3981,365
46645,7900,4900,0,0,3.79,0,0,0,0,10782,5517,0
24017,4900,4900,7,0,1.98,0.05,0.03,0,0.05,13479,4536,0
54928,4900,0,5,0,0.41,0.1,0.36,0,0.03,,5526,0
98968,8700,13080,855,0,5,0.03,0,0,0,195272,6447,0
63028,7900,7900,140,3,2.5,0.6,0,0.1,0.6,123269,5685,0
76456,4900,4900,18,0,2.8,0.6,0.5,0.5,0.3,69553,5962,0
63223,0,0,5,0,2,1,0,0,0.36,4367,5701,0
125970,0,0,2,0,0,0,0,0,0,,10134,0
112820,5700,9180,289,77,4.85,0.15,0.85,0.31,5.77,1741239,8031,0
49138,9180,9180,43,5,3.47,0.59,2.47,0,0.59,84704,8888,358
108901,5700,5700,227,1,4.5,0.15,0.35,0.17,0.48,868150,7726,0
112470,4900,4900,136,5,2,0,0,0,0,16053,9319,1
148480,0,0,3,1,4,0,0,0,0,20403,13428,0
125930,5320,4900,542,56,3.33,3.42,1.58,0.33,10.17,41836,10217,0
107754,30930,31990,11338,249,3.53,4.53,21.8,3.67,44,219239,8042,425
136274,4900,0,3,0,3,0,0,0,0,2771,11457,0
146143,7890,0,48,2,2,0,0,0,0,3308,13065,0
132641,8690,8690,188,0,4,0,0,0,0,4293,10931,0
138289,9180,0,17,5,3,4.5,6.25,0.75,5.25,66996,11836,0
72922,13970,13970,477,19,2.36,0.79,0,0,0.29,27555,8719,427
122603,8690,8690,96,0,4.92,0,0,0,0.08,75397,9592,0
110247,4900,4900,14,0,2,0,0,0,0,1446,7920,425
136064,21390,0,60130,305,4.8,27.5,120.9,7.9,27.4,1261558,11805,0
143915,4900,0,9,3,1,0.5,0.5,0,0.5,6637,12698,0
139541,6080,0,308,18,5,1.33,0,0,1,274721,11984,0
64319,4900,4900,896,16,5.09,1.09,0,0,8.91,123920,5712,0
72790,4900,4900,1,0,2,0,0,0,0,7710,5870,0
75015,7900,17500,4186,163,1,0.6,0,0,0.6,25932,6008,0
143242,5700,0,4,1,1.67,1.33,0,0,0.33,7325,12709,0
129484,8690,8690,258,20,3.78,0.78,0.89,0.11,0.33,50344,10518,0
127097,0,0,1,0,1,0,0,0,0,,11928,2
9854,4900,0,,,,,,,,,,0
155267,0,0,,,,,,,,,,0
12259,4900,4900,,,,,,,,2808607,,2
16159,0,0,,,,,,,,1553,,425
26949,39900,39900,,,,,,,,492116,,0
11819,18200,18200,,,,,,,,812732,,65
21876,7100,7100,,,,,,,,2588,,1
12641,4900,4900,,,,,,,,,,0
29381,4900,4900,,,,,,,,955963,,0
155193,0,0,,,,,,,,5364,,0
156787,0,0,,,,,,,,37080,,0
19497,0,0,,,,,,,,,,0
155832,0,0,,,,,,,,212895,,0
16970,7100,4900,,,,,,,,298253,,0
17544,4900,4900,,,,,,,,49567,,2
18631,4900,4900,,,,,,,,248224,,0
12078,4900,4900,,,,,,,,,,0
154513,0,0,,,,,,,,1086,,0
20077,14900,14900,,,,,,,,,,0
14097,4900,6000,,,,,,,,725031,,0
4226,18200,18200,,,,,,,,882265,,368
16853,4900,4900,,,,,,,,24535,,1
21502,14900,14900,,,,,,,,538877,,0
11573,4900,0,,,,,,,,,,0
14850,4900,4900,,,,,,,,12229,,426
37756,14900,14900,,,,,,,,122124,,0
13741,4900,4900,,,,,,,,,,1
56224,0,0,,,,,,,,,,0
18014,0,0,,,,,,,,,,0
22582,4900,4900,,,,,,,,40826,,0
10396,4900,4900,,,,,,,,,,0
45352,4900,4900,,,,,,,,86762,,0
20248,7100,6000,,,,,,,,20604,,1
16450,0,0,,,,,,,,35815,,0
17694,0,0,,,,,,,,,,0
5982,9800,9800,,,,,,,,,,729
12901,0,0,,,,,,,,2709,,366
10839,4900,4900,,,,,,,,,,0
24364,0,0,,,,,,,,77087,,0
19506,4900,4900,,,,,,,,107431,,0
13010,14900,14900,,,,,,,,3194797,,0
12203,7100,7100,,,,,,,,,,0
39388,0,0,,,,,,,,,,0
10440,0,0,,,,,,,,,,1
24217,14900,14900,,,,,,,,100728,,0
12607,4900,8200,,,,,,,,35838,,1
13848,7100,4900,,,,,,,,,,0
16758,14900,14900,,,,,,,,152606,,0
17269,6000,0,,,,,,,,137176,,0
21842,4900,4900,,,,,,,,19239,,0
8747,4900,4900,,,,,,,,,,0
20273,21500,21500,,,,,,,,327127,,0
2088,20900,19800,,,,,,,,213281,,374
11256,13700,28100,,,,,,,,261755,,362
31938,14900,0,,,,,,,,12786,,0
13752,9300,8200,,,,,,,,91625,,1
48641,0,0,,,,,,,,93,,0
61517,11100,11100,,,,,,,,510068,,0
9437,4900,0,,,,,,,,,,1
154416,0,0,,,,,,,,9625,,0
26365,4900,4900,,,,,,,,375992,,0
24618,4900,4900,,,,,,,,43755,,0
13412,6000,6000,,,,,,,,601,,68
8352,4900,4900,,,,,,,,,,0
39903,0,0,,,,,,,,7710,,0
15603,14900,14900,,,,,,,,50490,,433
17725,4900,4900,,,,,,,,271516,,0
158040,0,0,,,,,,,,,,0
18578,18200,14900,,,,,,,,202876,,1
12666,7100,15900,,,,,,,,,,0
15591,0,0,,,,,,,,,,0
61298,4900,4900,,,,,,,,64,,0
19770,4900,4900,,,,,,,,849457,,0
11424,4900,8200,,,,,,,,,,0
136531,4900,0,1,0,1,0,0,0,0,669,11500,0
151954,0,0,13,2,1,0,0,0,0,462,13982,0
20478,19800,19800,2589,11,3.88,0.51,0.95,0.23,72.59999999999999,807083,3826,0
8224,4900,4900,53759,569,2.28,2.99,0.07000000000000001,0.01,0,,682,426
412,17000,10400,21412,555,14.24,0.48,0,0,0,154,62,363
10402,4900,4900,92,1,1.96,0.14,0.51,0.17,3.17,22184,1556,4
18001,14900,18200,21406,1019,10.42,2.65,2.33,1.64,882.87,122257,3331,0
18015,4900,6000,12454,14,1.94,0.54,0.96,1.36,157.48,60244,3339,0
58724,4900,4900,14,1,1,0.14,0.03,0,0.05,64830,5601,0
9246,4900,4900,1046,18,1.92,0.41,1.36,0.6899999999999999,7.31,,926,1
16390,8200,0,5902,47,1.86,1.06,0.48,1.2,4.7,178647,2815,425
12013,6000,7100,6299,224,1,6.16,18.52,14.19,208.45,,1332,0
3145,4900,4900,2050,35,2.05,0.08,0.25,0.08,1.94,,743,364
16577,14900,14900,1297,30,9.66,1.49,3.29,0.72,52.43,172113,2878,0
10053,7100,6000,2379,54,5.85,1.34,1.28,1.5,3.89,560116,1621,5
21171,14900,0,35,0,3.93,0,0,0,0,,4106,0
7566,4900,4900,980,32,2.91,0.07000000000000001,0.03,0,18.7,,716,426
20555,0,0,5,0,1,0.05,0.09,0,0.05,63452,3927,1
21317,4900,4900,144,3,1,0.01,0.13,0,1.51,4179,3979,0
78398,4900,0,10,0,5.1,0.7,0.5,0.2,0.4,,6027,0
13640,4900,4900,31,1,1,0.09,0,0,0.21,24108,2000,1
16020,4900,4900,5528,23,4.49,0.35,0.55,0.27,24.63,30988,2629,0
22162,4900,4900,46,0,3.76,0.02,0.1,0,0.05,122765,4157,1
11239,32620,33050,2795,10,6.82,0.27,1.4,0.84,23.29,487165,1291,1
33361,0,0,2,0,0.15,0.04,0,0,0,,4906,0
23030,14900,14900,6859,97,4.37,1.12,7.82,3.71,222.18,306135,4294,0
17958,4900,4900,128,1,1.96,0.1,0.31,0.15,2.02,90265,3310,0
24026,0,0,39,1,0.6899999999999999,0.12,0.13,0.1,0.07000000000000001,,4504,0
7597,0,0,0,0,0.5600000000000001,0,0,0,0,,4613,797
12946,14800,14900,6555,94,9.6,0.03,0,0,14.47,29359,1605,0
9177,4900,4900,563,2,5.95,0.05,0.05,0.01,0.02,,832,1
21938,7900,7900,766,4,2.79,0.12,0.11,0.02,0.09,17920,5048,3
31010,0,0,51148,1452,3.63,0.38,0,0,0.13,60401,6390,68
35711,0,0,5,0,1,0.17,0.04,0.02,0.21,5627,4920,0
31015,0,0,4,0,0.04,0,0,0,0,,4879,0
13887,4900,4900,5,0,1,0.08,0,0,0.16,,1944,0
47176,4900,4900,1,0,1,0.05,0.11,0,0.05,2186,5366,0
44206,4900,4900,74,4,2.87,0.28,0.15,0.07000000000000001,0.22,,5239,0
92742,5700,5700,155,3,2,0.2,0.8,0,12.6,25939,6463,0
76770,14900,7900,1052,0,2,0,0,0,0,4579,5979,0
109577,5900,5900,0,0,1,0.03,0,0,0,114910,7610,0
125618,9180,9180,5,0,2.62,0.31,0,0,0,63199,10396,0
121568,4900,11020,888,3,3.53,0.65,0.76,0.71,113.76,519408,9401,0
121347,0,0,0,0,0.06,0.19,0,0,0,,9357,0
73800,0,0,1,0,1,0,0,0,0,509576,5954,0
134024,4900,4900,4,0,2,0.86,1,0,0.71,736,11150,0
122529,0,0,1198,12,3,0.14,0,0,0,,9861,0
117404,0,0,32,1,8.69,0.06,1.13,0,0.63,38338,8761,0
137156,0,0,0,0,0,0,0,0,0,,11699,0
124438,5700,5700,41,7,3.79,2.5,2.64,0.71,2,77388,9902,0
112447,9180,9180,1121,8,5.5,3.5,4.43,1.79,21.93,68101,8507,0
59877,0,0,24,0,1.52,0.38,1.62,0.05,0.24,185710,14092,431
122873,8840,8840,1781,9,4.27,1.73,4.13,1.47,7.73,100216,9656,0
77159,4900,4900,84,6,1.1,1.7,0.5,0,0.5,165935,6004,0
118752,90500,175500,122974,3135,12.38,0.23,0.31,0,2.31,241057,9749,1
115532,18210,0,3549,21,1.86,2.29,0.07000000000000001,2.07,2.07,37507,11638,4
49660,7900,7900,655,7,3.23,1.08,0.08,0,1.31,936573,5698,69
72886,7900,0,882,28,1,0,0,0,0,7761,5874,0
104318,9180,9180,3,0,2.83,0.67,0,0,0,11820,6927,0
133797,4900,4900,911,0,1,0.5,5.17,0,0.5,642350,11112,0
120179,9790,13450,7643,1180,3.56,14.22,8.56,16.78,14.22,31778,9140,0
122044,7180,7500,5139,64,3,0,0,0,0,47811,9707,1
121964,26690,26230,8084,34,6.64,2.57,1,1.79,488,135061,9484,0
130937,8690,8690,9,0,2,0.13,0,0.13,0.13,3101,10662,0
54903,7900,7900,119,5,1,0.17,0.42,0.25,4.25,281769,5748,69
118898,5700,6080,2793,67,1.56,2.78,6.33,3.44,237.44,54434,9015,0
112458,9180,9180,97,1,3.56,0.13,0,0,0,171112,10965,3
122543,63610,68510,24852,212,5.58,1.58,1.5,0,1.08,150436,9826,0
151516,0,0,100,0,1,0,0,0,0,,13911,0
105277,0,0,3,0,1,0.75,0,0,0,162,6708,0
152489,0,0,4,1,1.5,2,0.5,0,0.5,1274,14083,0
144576,5700,0,105,46,6.67,5.67,29.67,4,6.33,1010977,12828,0
8140,19800,0,1,0,1,0.02,0.01,0,0.01,,619,0
3384,4900,4900,1110,5,0.75,0.09,0.02,0.01,0,,133,3
7466,4900,4900,3419,3,1.94,0.05,0.01,0,0.38,,747,427
14291,14900,14900,578,15,2.8,0.32,0.36,0.02,10.32,257806,2072,0
63003,0,0,2357,100,2.4,0.6,0,0,0,62106,6249,0
16736,4900,6000,1382,14,0.99,0.47,1.06,0.71,2.8,18901,2943,0
17947,0,0,1,0,1,0.05,0.02,0,0.02,7626,3307,0
41816,4900,0,1,0,0.4,0,0,0,0,,5099,0
32405,0,0,40,0,0.02,0.12,0.33,0.04,0.08,,4878,0
17415,4900,4900,3,0,1,0.1,0.02,0,0.07000000000000001,2343,3108,0
20126,4900,4900,414,3,6.15,3.43,1.33,2.33,7.53,137653,3779,0
13373,4900,4900,230,2,2.78,0.1,0.04,0.01,1.82,,1833,0
14000,4900,4900,148,4,1.51,0.12,0.22,0.03,0.12,2858,4522,363
13284,4900,4900,113,4,8.199999999999999,0.23,0.08,0.03,0.13,6390233,1714,0
15244,4900,4900,21,1,3.04,0.42,0.17,0.33,0.5,44691,2452,0
7688,4900,4900,213,0,1.99,0.04,0.07000000000000001,0.04,0.25,26224,558,0
16474,9800,4900,78,0,1,0.12,0.3,0.02,0.6,14392,2912,0
19374,5700,5700,80,5,2,0.03,0,0.03,0.03,2046,6561,64
17790,178500,75000,6807,144,12.2,1,3.38,0.5,1.11,1205092,4499,5
17160,6000,6000,1649,68,5.26,0.16,0.2,0.03,4.02,209761,3025,0
27007,4900,4900,41,1,1,0.07000000000000001,0,0,0.02,479,4821,0
12058,4900,4900,9,0,1,0.09,0.01,0,0,,1372,0
15076,29800,29800,19607,54,4.16,0.28,1.31,0.06,229.81,368972,2384,0
13750,9300,9300,2349,158,5.07,3.13,8.75,0.96,40.33,487575,1998,1
17963,4900,0,38,0,1.24,0.13,0.13,0.03,0.62,,3329,0
14588,9800,4900,51,5,2.78,0.51,0.14,0,1.62,51862,2171,0
27003,14900,0,14964,0,0.48,0.28,1.4,1,24.6,,4738,0
54029,7900,10900,4044,143,2,0.84,6.32,0.57,0.78,2305793,5497,0
15796,4900,4900,35,1,0.99,0.01,0,0,0,304,2565,1
17602,0,0,12,0,3.98,0.08,0.02,0,0.08,5199,3565,1
43054,6900,6900,1,0,1,0.13,0,0,0.06,81566,5187,0
17365,22150,22380,1614,35,3.49,0.73,1.57,0.22,0.9,2114686,5247,7
88152,112300,112300,644008,750,7.38,0.63,0,0,14.5,344634,6247,0
54779,6900,4900,92,2,2.76,1.07,1.05,0.15,1.24,,5624,69
15170,6000,7100,584,89,7.42,5.75,13.92,9.789999999999999,26.08,393719,2393,0
114002,5700,6270,1929,1,6,1.33,7.08,5.17,29.25,747328,8573,0
117778,8500,8500,40930,903,5,0,0,0,0,3634,8827,0
81437,9180,0,6,0,1.44,0,0,0,0,2907,6114,0
107310,5700,5700,15,0,1.94,0,0,0,0,2873392,8026,425
110776,6840,7410,1129,49,3,5.06,6.06,6,12.19,208455,7858,425
105839,4900,8220,1093,12,2,0.8,1.3,1.3,100.7,,6849,0
20895,4900,0,147,0,2,0,0,0,0,20633,7888,361
124723,4900,4900,19,1,1,0.45,0,0,0,3364,9959,0
120727,5890,6080,443,65,4,9.67,9.33,9.25,44.83,171774,9542,0
125238,4900,4900,28,0,1,0,0,0,0,4957,10021,0
125110,7890,5300,30,4,2,0.64,4.55,0.09,1.18,8318,10000,0
105285,4500,7890,15,0,1,1.25,0,0,0.63,309800,6711,0
110802,8700,15030,5335,98,2.94,2.66,12.13,1.21,39.25,267661,7743,0
114148,9180,9180,69,0,1,0,0,0,0.67,198,8264,0
120689,5890,5700,448,28,3.82,1.55,0.09,1.45,2.09,56786,9337,0
123800,10080,10080,3240,12,8.359999999999999,3.43,2.71,2.93,3.43,17294,10266,0
41872,10680,10680,3005,304,9,0,0,0,0.05,12189,8376,358
132565,5700,5700,135,8,3,1.43,0.29,0.29,2.57,71027,10937,0
119953,8290,8460,446,28,2,0.77,4.38,1.77,6.08,44323,9113,0
135569,8690,0,3,0,1.83,1.33,0.5,0.33,0.67,19825,11379,0
93958,7900,15900,2562,11,1,0.86,2,2.86,1.14,250984,6432,0
138875,4900,0,1,0,1.67,0,0,0,0,7691,11864,0
84421,8690,8690,15,2,1.33,0.22,0.67,0,0.22,668148,6846,0
92502,4900,4900,1,0,0.8,0,0,0,0,,6315,0
132273,0,0,8398,0,1,0,0,0,0,11,12687,1
130344,7890,7890,42,1,5.67,0,0,0,0,595690,11048,0
137611,9180,0,218,34,1,0,0,0,0,5441,12693,0
111842,9180,0,16,0,2.31,0.19,0.13,0,0.19,51268,11579,4
99619,5700,0,7,1,2,0.8,0,0,0,17604,6470,0
147731,5700,0,1,0,1,0,0,0,0,23584,13314,0
133401,15030,0,1021,310,10.83,4.83,29.5,0.5,62.67,3207749,11596,1
149651,0,0,0,0,1,0,0,0,0,,13623,0
618,12000,12000,5149,34,2,0.68,2.48,1.12,35.2,396577,1641,729
14582,4900,4900,192,25,8.51,2.16,2.41,0.16,21.08,,2161,0
8976,4900,4900,414,9,1.95,0.3,1.03,0.14,1.79,,749,0
16927,4900,4900,227,5,3.68,0.35,0.62,0.36,1.7,173278,2950,0
31825,4900,4900,85,7,1,0.67,1.33,0.13,2.29,43080,5471,1
4634,9300,9300,4464,682,3.58,0.33,0.52,0.19,88.88,125623,3278,727
4789,4900,4900,4156,13,4.81,0.95,1.57,0.9,73.78,802323,277,2
12182,6000,4900,47170,6,1.99,0.42,1.09,0.31,4.73,,1385,0
11544,17700,10200,43,1,1.88,0.19,0.38,0.03,0.6899999999999999,165354,2492,65
18003,4900,0,7,0,0.47,0.02,0.01,0,0,,3333,0
9129,4900,4900,10780,73,2,1.1,5.93,1.16,379.65,,1088,3
13387,12600,12600,7884,1464,10.02,7.94,25.16,8.24,151.89,3164061,1857,0
8377,4900,4900,44,0,2.73,0.05,0,0.01,0.19,,655,0
16605,7100,0,704,2,3,0.03,0.15,0.01,2.08,,2853,0
15308,4900,6000,188,7,1.26,0.22,0.09,0,0.09,2330,2411,0
15646,4900,4900,24,5,1.67,0.17,1.67,0.17,0.61,58391,2563,1
13464,13700,14800,4280,342,7.31,4.27,6.37,0.68,183.9,741813,1933,1
19568,14900,21500,22681,187,3.95,2.37,14.98,10.22,1326.09,104525,3888,1
17554,4900,4900,897,52,3.87,0.49,2.61,1.64,15.33,8564,3175,0
10272,4900,4900,773,8,4.81,0.84,0.64,0.01,0,,968,0
19023,18200,18200,43866,265,3.75,0.14,0.28,0.28,1.78,105859,3581,0
19921,14900,14900,1962,73,4.72,1.8,4.34,1.83,8.800000000000001,380221,3741,0
21506,4900,4900,492,5,2.99,0.06,0.06,0,0.09,33466,4051,0
22164,0,0,112,1,0.21,0.05,0.09,0.01,0.05,,4127,0
24451,0,0,32,0,1,0.12,0.02,0,0.03,32127,4605,0
41558,7900,7900,375,92,3.33,3.27,18.27,11.44,21.94,538833,5094,0
52131,20220,20220,5482,764,2.96,0.35,3.58,2.14,52.35,1593463,5438,0
41059,7900,7900,1673,45,1.39,0.22,0.14,0.04,0.12,6212,5069,0
71919,8290,8290,0,0,1.4,0,0,0,0,6081,7424,1
23893,4900,0,2,0,0.21,0.06,0.02,0,0.02,,4486,0
22851,4900,4900,3086,56,3.43,0.64,1.39,0.13,3.93,15925,4252,0
13283,4900,8200,1936,42,6,0.82,2.43,0.49,23.09,977127,1801,0
15313,4900,4900,29,7,1,0.35,0.26,0.13,2.13,73123,2453,0
16561,8200,9300,10413,57,1,0.27,0.54,0.78,40.78,14369,2810,0
18244,4900,4900,466,62,6.54,0.72,1.21,0.31,14.16,207366,3410,0
14157,52900,52900,185812,2195,10.53,8.6,20.12,9.59,559.65,894632,2040,0
43884,7900,7900,255,29,6.19,2.3,5.36,0.87,7.55,553965,5228,0
91694,7900,12700,1049,121,5.6,0,0,0,0,88763,6326,0
60071,7900,7900,306,32,3,0.62,0.7,0.62,12.41,352218,5630,0
46415,7900,35100,19288,374,3.32,12.34,9.949999999999999,12.2,40.89,755,5318,0
105485,0,0,1,0,1,1.2,0,0,0.2,1509,6760,0
64810,0,0,2,0,0,0,0,0,0,,5720,0
128168,5260,0,838,18,2.64,0.27,0.36,0.18,0.27,82253,11241,1
72422,7900,7900,72,2,2.83,0.42,0,0,0.17,235995,5853,0
120435,9180,9180,59,6,2.56,0.11,0,0,0.11,68220,9215,0
131202,0,0,189,0,0,0.44,0.11,0,0.11,,10693,0
124669,10680,11280,701,47,2.82,12.82,1.73,12.55,21,90040,9951,0
143659,5700,0,11,1,3,5.67,2.67,3.33,4.33,3112,12651,0
124164,6580,7700,2399,36,3.85,0.46,0.85,0.54,20.15,299414,9856,0
132234,4900,5120,363,15,5.57,0.71,2.86,0.86,25.14,89178,10961,0
133048,4900,4900,88,2,1,2.63,26.25,0,1.5,592900,10994,0
106149,5700,5700,29,3,1,0,0,0,0,29845,6917,0
136748,31000,0,15206,1,3.4,0.4,0,0,1.2,40736,11578,0
133442,5700,10600,183,7,1,0.88,0.5,0.25,7.63,5056,11054,0
105529,4900,4900,2,0,6.5,0,0,0,0,15697,6823,0
144792,0,0,66,5,4.5,0,0,0,0,6905,13712,0
144924,7890,0,1,0,1,0,0,0,0,,12882,0
156175,0,0,1,1,1,3,0,0,0,18271,14677,0
22535,53900,37900,47909,237,8.69,0.54,1.54,0.01,500.75,583421,4194,0
10183,6000,11500,3141,34,1.42,0.48,0.97,0.03,0.91,47476,1947,6
8529,4900,4900,19678,88,6.99,0.54,3.94,4.02,55.17,,750,0
11559,21500,14900,20633,354,2.75,0.89,10.07,3.59,309.99,419041,4235,366
10131,4900,4900,57711,1829,3,1.29,2.5,3.01,3004.48,,937,0
60568,17500,17500,1605,0,2.62,1.68,6.95,6.92,61.76,578172,5638,0
1852,4900,4900,57185,1166,6.53,3.91,8.710000000000001,15.25,1905.86,1982951,306,8
16585,4900,4900,16961,133,4.57,1.07,4.28,2.32,74.22,15226,2822,0
19088,0,0,2,0,2,0.06,0.06,0.03,0.02,10485,3605,0
2339,4900,4900,3009,17,5,1.53,1.79,1.38,125.58,,826,366
21439,41300,41300,71266,4686,8.289999999999999,8.34,43.31,3.14,3112.95,471248,3990,0
11137,4900,4900,29,0,1,0.06,0.03,0,0.03,,1092,0
16385,4900,4900,1492,6,1,0.1,0.12,0.05,8.56,65270,2732,0
17426,4900,4900,4537,40,12.43,5.94,14.81,9.9,71.15000000000001,486726,3165,0
51422,6900,6900,877,0,1.67,0.3,0,0,0.05,,5425,0
23683,14900,29800,46,1,4.1,0.38,0.17,0.01,0.93,338632,4457,0
21282,4800,4800,17,0,1.99,0.06,0.01,0,0.1,,3961,0
12934,4900,0,4,0,1,0,0,0,0,,1593,0
16661,4900,4900,39,2,2.93,0.16,0.13,0.04,0.2,48101,2869,0
42638,10600,5700,346,18,1.9,0.42,0.77,0.02,0.77,697592,5150,0
13926,11500,11500,4762,129,6.13,2.94,15.33,2.88,120.81,103249,1964,0
